Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
26-07-2018,1855.63,1865.08,1836.98,1846.00,3503036.00,0.00,0.00
27-07-2018,1842.38,1845.95,1823.08,1826.32,2033977.00,0.00,0.00
30-07-2018,1825.61,1836.61,1814.85,1827.12,1579251.00,0.00,0.00
31-07-2018,1824.67,1829.37,1811.52,1822.98,2204803.00,0.00,0.00
01-08-2018,1832.14,1861.83,1832.00,1857.09,2425180.00,0.00,0.00
02-08-2018,1860.38,1865.08,1827.49,1830.69,1509287.00,0.00,0.00
03-08-2018,1838.30,1862.30,1838.30,1859.86,1505131.00,0.00,0.00
06-08-2018,1876.35,1878.18,1853.10,1856.20,1532249.00,0.00,0.00
07-08-2018,1858.69,1859.58,1842.06,1848.49,1353521.00,0.00,0.00
08-08-2018,1852.86,1858.78,1843.46,1854.74,1315062.00,0.00,0.00
09-08-2018,1860.38,1861.13,1847.22,1855.07,2060297.00,0.00,0.00
10-08-2018,1861.27,1875.88,1852.91,1872.69,2784105.00,0.00,0.00
13-08-2018,1877.10,1883.16,1869.77,1879.31,3559575.00,0.00,0.00
14-08-2018,1871.65,1902.28,1862.63,1882.50,3311765.00,0.00,0.00
16-08-2018,1879.45,1898.01,1874.47,1887.16,2152065.00,0.00,0.00
17-08-2018,1892.18,1899.75,1882.93,1891.15,1213731.00,0.00,0.00
20-08-2018,1901.72,1901.72,1882.65,1888.52,1587032.00,0.00,0.00
21-08-2018,1888.71,1901.72,1882.93,1895.75,1376866.00,0.00,0.00
23-08-2018,1900.59,1914.87,1898.24,1912.15,3046791.00,0.00,0.00
24-08-2018,1912.15,1922.39,1908.30,1919.57,1570533.00,0.00,0.00
27-08-2018,1919.57,1934.60,1912.05,1926.99,1532702.00,0.00,0.00
28-08-2018,1930.85,1946.82,1928.03,1944.19,1987983.00,0.00,0.00
29-08-2018,1947.29,1951.14,1922.01,1946.82,1525867.00,0.00,0.00
30-08-2018,1943.06,1959.03,1940.71,1956.59,2408020.00,0.00,0.00
31-08-2018,1956.50,1965.61,1948.70,1952.83,2504554.00,0.00,0.00
03-09-2018,1958.85,1963.73,1924.64,1928.87,1439711.00,0.00,0.00
04-09-2018,1935.36,1977.59,1932.68,1972.09,4420803.00,0.00,0.00
05-09-2018,1973.13,1979.94,1949.68,1953.63,1681106.00,0.00,0.00
06-09-2018,1949.64,1955.75,1935.83,1949.92,2238097.00,0.00,0.00
07-09-2018,1953.68,1958.09,1940.62,1954.20,1312182.00,0.00,0.00
10-09-2018,1958.47,1966.93,1948.93,1955.04,1530539.00,0.00,0.00
11-09-2018,1962.79,1962.79,1918.82,1922.63,3679745.00,0.00,0.00
12-09-2018,1928.36,1943.91,1916.75,1920.46,2307661.00,0.00,0.00
14-09-2018,1920.51,1946.40,1896.22,1940.62,3642038.00,0.00,0.00
17-09-2018,1944.94,1952.27,1930.42,1948.84,1033857.00,0.00,0.00
18-09-2018,1947.76,1953.21,1933.29,1945.64,1456507.00,0.00,0.00
19-09-2018,1946.73,1962.79,1941.98,1952.36,1301268.00,0.00,0.00
21-09-2018,1951.52,1992.86,1926.29,1976.09,4508530.00,0.00,0.00
24-09-2018,1987.22,2076.95,1971.39,2065.63,3032226.00,0.00,0.00
25-09-2018,2071.69,2078.27,2023.68,2051.30,2868778.00,0.00,0.00
26-09-2018,2054.87,2066.15,2006.11,2012.73,1970951.00,0.00,0.00
27-09-2018,2012.50,2076.20,2006.76,2056.61,3311802.00,0.00,0.00
28-09-2018,2046.42,2057.69,2028.42,2051.77,2904371.00,0.00,0.00
01-10-2018,2058.54,2138.45,2058.02,2119.28,3772208.00,0.00,0.00
03-10-2018,2114.35,2118.76,2025.37,2032.18,3902322.00,0.00,0.00
04-10-2018,2026.31,2026.36,1932.12,1940.05,4762419.00,0.00,0.00
05-10-2018,1926.15,1991.92,1898.81,1975.62,3417624.00,0.00,0.00
08-10-2018,1975.62,1993.99,1924.41,1952.03,2010154.00,0.00,0.00
09-10-2018,1954.66,1980.32,1929.15,1965.42,1867130.00,0.00,0.00
10-10-2018,1973.13,1978.72,1906.42,1920.13,2749573.00,0.00,0.00
11-10-2018,1865.08,1891.38,1823.73,1860.33,4700256.00,0.00,0.00
12-10-2018,1858.50,1858.50,1788.03,1802.41,9373289.00,0.00,0.00
15-10-2018,1822.79,1837.40,1804.00,1831.72,2638151.00,0.00,0.00
16-10-2018,1839.71,1852.77,1818.10,1843.75,2815425.00,0.00,0.00
17-10-2018,1850.98,1868.83,1804.00,1812.83,2779207.00,0.00,0.00
19-10-2018,1812.46,1812.46,1757.07,1797.61,3428776.00,0.00,0.00
22-10-2018,1798.36,1800.24,1772.95,1788.03,1778496.00,0.00,0.00
23-10-2018,1777.67,1787.09,1729.65,1735.91,2752811.00,4.00,0.00
24-10-2018,1743.82,1764.49,1705.27,1740.48,2735913.00,0.00,0.00
25-10-2018,1736.24,1767.22,1718.40,1744.72,2507233.00,0.00,0.00
26-10-2018,1745.57,1745.57,1686.43,1693.97,2285970.00,0.00,0.00
29-10-2018,1703.01,1768.21,1680.08,1761.67,2609483.00,0.00,0.00
30-10-2018,1757.90,1797.82,1737.18,1784.07,2404883.00,0.00,0.00
31-10-2018,1788.97,1830.31,1765.86,1824.89,2769190.00,0.00,0.00
01-11-2018,1830.07,1830.73,1790.20,1822.63,2769759.00,0.00,0.00
02-11-2018,1821.17,1840.38,1793.68,1801.64,1818635.00,0.00,0.00
05-11-2018,1798.39,1814.72,1774.61,1780.36,1713366.00,0.00,0.00
06-11-2018,1783.32,1824.28,1780.50,1819.76,1398710.00,0.00,0.00
07-11-2018,1826.63,1835.11,1823.81,1828.66,144530.00,0.00,0.00
09-11-2018,1846.41,1847.30,1793.68,1797.63,2570479.00,0.00,0.00
12-11-2018,1796.97,1832.38,1796.97,1802.95,2552008.00,0.00,0.00
13-11-2018,1803.09,1825.69,1791.80,1821.88,1418432.00,0.00,0.00
14-11-2018,1812.51,1817.12,1760.72,1770.75,2422318.00,0.00,0.00
15-11-2018,1755.07,1788.03,1749.05,1763.41,1829123.00,0.00,0.00
16-11-2018,1778.61,1788.78,1760.96,1776.35,1829729.00,0.00,0.00
19-11-2018,1788.03,1795.89,1755.36,1791.28,1740628.00,0.00,0.00
20-11-2018,1790.85,1790.85,1764.68,1768.49,1190182.00,0.00,0.00
21-11-2018,1761.67,1761.71,1693.45,1706.11,3840461.00,0.00,0.00
22-11-2018,1713.65,1739.63,1704.18,1706.63,3194219.00,0.00,0.00
26-11-2018,1712.70,1751.31,1680.22,1738.22,4333177.00,0.00,0.00
27-11-2018,1745.66,1786.99,1728.10,1779.79,3344839.00,0.00,0.00
28-11-2018,1778.61,1872.77,1772.49,1867.97,5313249.00,0.00,0.00
29-11-2018,1880.30,1880.30,1829.03,1845.98,4035441.00,0.00,0.00
30-11-2018,1851.11,1874.65,1845.32,1853.23,5268901.00,0.00,0.00
03-12-2018,1868.06,1873.71,1853.28,1866.56,1610576.00,0.00,0.00
04-12-2018,1867.12,1901.39,1855.82,1893.34,3270615.00,0.00,0.00
05-12-2018,1888.78,1900.08,1869.00,1889.48,2501539.00,0.00,0.00
06-12-2018,1881.24,1899.13,1863.92,1876.25,2321216.00,0.00,0.00
07-12-2018,1869.05,1886.80,1857.71,1878.61,1680420.00,0.00,0.00
10-12-2018,1859.59,1893.48,1845.47,1860.34,2010786.00,0.00,0.00
11-12-2018,1854.88,1892.54,1846.41,1883.13,2942014.00,0.00,0.00
12-12-2018,1884.16,1903.84,1868.96,1898.95,2219993.00,0.00,0.00
13-12-2018,1905.73,1911.09,1859.12,1866.74,3748429.00,0.00,0.00
14-12-2018,1867.12,1882.14,1859.82,1873.48,2473761.00,0.00,0.00
17-12-2018,1882.19,1887.74,1869.00,1877.76,1227921.00,0.00,0.00
18-12-2018,1875.50,1885.01,1860.91,1871.69,1768742.00,0.00,0.00
19-12-2018,1868.82,1868.82,1845.51,1853.42,2498833.00,0.00,0.00
20-12-2018,1839.63,1859.49,1832.28,1839.86,1940277.00,0.00,0.00
21-12-2018,1834.17,1836.05,1776.31,1785.02,3729956.00,0.00,0.00
24-12-2018,1794.43,1825.60,1793.68,1806.39,1864116.00,0.00,0.00
26-12-2018,1809.50,1809.50,1760.96,1778.80,2446614.00,0.00,0.00
27-12-2018,1797.45,1828.23,1762.70,1797.40,4968201.00,0.00,0.00
28-12-2018,1803.09,1807.80,1782.38,1785.25,2239130.00,0.00,0.00
31-12-2018,1796.50,1797.45,1775.93,1782.43,1879740.00,0.00,0.00
01-01-2019,1785.20,1798.39,1774.85,1791.61,1094883.00,0.00,0.00
02-01-2019,1793.68,1821.41,1788.97,1810.91,2100463.00,0.00,0.00
03-01-2019,1806.86,1831.29,1782.47,1788.92,2611668.00,0.00,0.00
04-01-2019,1788.97,1790.10,1733.42,1767.17,4280862.00,0.00,0.00
07-01-2019,1781.25,1797.26,1771.08,1786.99,1856423.00,0.00,0.00
08-01-2019,1794.06,1795.00,1773.25,1782.90,1691756.00,0.00,0.00
09-01-2019,1795.94,1806.86,1757.62,1776.68,2414376.00,0.00,0.00
10-01-2019,1779.56,1793.68,1762.70,1778.19,3053461.00,0.00,0.00
11-01-2019,1760.72,1765.43,1727.77,1734.88,9209862.00,0.00,0.00
14-01-2019,1741.89,1742.83,1704.23,1707.29,3615370.00,0.00,0.00
15-01-2019,1704.23,1760.11,1702.35,1758.65,7711653.00,0.00,0.00
16-01-2019,1760.72,1765.43,1739.07,1760.87,2359280.00,0.00,0.00
17-01-2019,1772.05,1790.92,1765.72,1787.43,2625816.00,4.00,0.00
18-01-2019,1774.88,1796.77,1770.16,1793.42,1683728.00,0.00,0.00
21-01-2019,1794.69,1823.00,1788.51,1801.01,2409803.00,0.00,0.00
22-01-2019,1799.51,1810.03,1783.37,1794.60,2457093.00,0.00,0.00
23-01-2019,1793.75,1798.56,1764.50,1769.78,2578169.00,0.00,0.00
24-01-2019,1778.46,1797.76,1769.22,1794.27,1962927.00,0.00,0.00
25-01-2019,1794.69,1825.83,1793.75,1812.43,2327080.00,0.00,0.00
28-01-2019,1823.94,1851.31,1816.87,1844.70,2769033.00,0.00,0.00
29-01-2019,1851.31,1876.83,1827.39,1870.89,2557626.00,0.00,0.00
30-01-2019,1867.91,1877.26,1844.37,1869.61,2429575.00,0.00,0.00
31-01-2019,1874.90,1905.80,1873.01,1900.47,4094319.00,0.00,0.00
01-02-2019,1896.13,1919.95,1885.37,1915.42,3064163.00,0.00,0.00
04-02-2019,1915.42,1939.49,1908.87,1934.58,1590764.00,0.00,0.00
05-02-2019,1934.34,1939.06,1913.58,1929.20,1111404.00,0.00,0.00
06-02-2019,1934.25,1969.11,1925.90,1957.74,1789812.00,0.00,0.00
07-02-2019,1957.70,1979.59,1950.38,1965.39,1339945.00,0.00,0.00
08-02-2019,1957.93,1971.61,1935.29,1945.10,1684474.00,0.00,0.00
11-02-2019,1943.78,1977.75,1933.30,1949.35,1778730.00,0.00,0.00
12-02-2019,1953.21,1953.21,1904.15,1935.85,2422903.00,0.00,0.00
14-02-2019,1943.83,1957.93,1918.35,1929.25,1724085.00,0.00,0.00
15-02-2019,1933.40,1936.23,1897.50,1915.19,1930065.00,0.00,0.00
18-02-2019,1922.64,1926.75,1851.92,1859.14,2942184.00,0.00,0.00
19-02-2019,1858.86,1859.80,1785.26,1797.33,4408554.00,0.00,0.00
20-02-2019,1806.96,1824.70,1775.16,1806.72,4645778.00,0.00,0.00
21-02-2019,1806.72,1830.55,1790.02,1806.20,4683919.00,0.00,0.00
22-02-2019,1809.04,1821.11,1797.62,1817.01,2271955.00,0.00,0.00
25-02-2019,1823.47,1877.73,1821.58,1873.15,2934880.00,0.00,0.00
26-02-2019,1872.07,1929.77,1860.98,1923.68,6453309.00,0.00,0.00
27-02-2019,1924.91,1957.89,1907.92,1941.99,4732082.00,0.00,0.00
28-02-2019,1943.78,1954.49,1866.03,1871.55,8454295.00,0.00,0.00
01-03-2019,1882.49,1891.88,1868.62,1882.82,4148548.00,0.00,0.00
05-03-2019,1891.88,1893.77,1865.08,1875.94,2449622.00,0.00,0.00
06-03-2019,1877.07,1901.32,1873.06,1886.79,2635047.00,0.00,0.00
07-03-2019,1891.88,1909.86,1887.35,1899.71,2539884.00,0.00,0.00
08-03-2019,1910.75,1918.30,1896.65,1908.58,2031071.00,0.00,0.00
11-03-2019,1914.43,1918.30,1890.61,1901.13,3111689.00,0.00,0.00
12-03-2019,1900.42,1910.56,1889.99,1898.91,2658550.00,0.00,0.00
13-03-2019,1899.43,1902.17,1866.97,1887.64,1833163.00,0.00,0.00
14-03-2019,1891.83,1894.52,1869.24,1875.27,1905495.00,0.00,0.00
15-03-2019,1886.13,1952.22,1878.67,1924.86,5184318.00,0.00,0.00
18-03-2019,1927.74,1948.12,1897.54,1908.68,2349915.00,0.00,0.00
19-03-2019,1915.47,1915.47,1882.54,1908.68,2373993.00,0.00,0.00
20-03-2019,1913.58,1929.44,1887.16,1901.36,3091165.00,0.00,0.00
22-03-2019,1901.32,1902.26,1871.41,1892.50,3148149.00,0.00,0.00
25-03-2019,1894.52,1894.52,1865.65,1872.30,2429205.00,0.00,0.00
26-03-2019,1872.07,1882.40,1847.58,1870.79,2316539.00,0.00,0.00
27-03-2019,1881.50,1885.28,1850.36,1856.87,2266166.00,0.00,0.00
28-03-2019,1868.29,1900.94,1861.50,1887.45,4054489.00,0.00,0.00
01-04-2019,1896.60,1924.86,1894.95,1917.03,2095740.00,0.00,0.00
02-04-2019,1922.17,1968.31,1922.08,1961.99,3719663.00,0.00,0.00
03-04-2019,1967.37,1971.71,1941.99,1961.99,2939886.00,0.00,0.00
04-04-2019,1960.90,1962.37,1894.15,1900.85,4397518.00,0.00,0.00
05-04-2019,1914.20,1938.49,1904.90,1932.74,3152103.00,0.00,0.00
08-04-2019,1942.84,1957.93,1918.02,1953.92,2194294.00,0.00,0.00
09-04-2019,1953.21,1979.63,1941.56,1973.50,2690970.00,0.00,0.00
10-04-2019,1965.48,1967.84,1921.13,1925.14,3313062.00,0.00,0.00
11-04-2019,1929.62,1939.06,1900.04,1905.56,3422442.00,0.00,0.00
12-04-2019,1923.02,1923.96,1893.77,1900.85,3198471.00,0.00,0.00
15-04-2019,1953.21,2000.20,1925.85,1994.07,9189201.00,0.00,0.00
16-04-2019,2000.39,2034.32,1996.19,2011.53,5771952.00,0.00,0.00
18-04-2019,2028.61,2033.42,1994.92,2028.75,3413728.00,0.00,0.00
22-04-2019,2026.81,2053.23,2024.55,2039.50,2007135.00,0.00,0.00
23-04-2019,2040.97,2043.33,2013.65,2033.47,2163524.00,0.00,0.00
24-04-2019,2036.25,2071.16,2034.46,2060.26,3003071.00,0.00,0.00
25-04-2019,2052.29,2080.60,2045.73,2071.16,4211526.00,0.00,0.00
26-04-2019,2078.71,2117.35,2069.42,2112.26,2716958.00,0.00,0.00
30-04-2019,2112.26,2139.05,2104.28,2132.83,3488395.00,0.00,0.00
02-05-2019,2127.78,2131.93,2086.35,2090.41,2457699.00,0.00,0.00
03-05-2019,2061.73,2062.72,2005.11,2011.72,3780886.00,0.00,0.00
06-05-2019,1990.96,2042.85,1989.54,2036.11,2891422.00,0.00,0.00
07-05-2019,2038.18,2061.11,2018.13,2030.54,2201698.00,0.00,0.00
08-05-2019,2029.64,2045.69,2010.21,2031.39,1824895.00,0.00,0.00
09-05-2019,2023.98,2060.88,2015.59,2049.98,2264162.00,0.00,0.00
10-05-2019,2052.29,2068.33,2005.91,2015.30,2039633.00,0.00,0.00
13-05-2019,2012.66,2044.74,2001.95,2008.65,1701744.00,0.00,0.00
14-05-2019,2014.55,2037.95,1955.43,1974.30,2456110.00,0.00,0.00
15-05-2019,1978.69,2004.17,1966.90,1977.18,2346876.00,0.00,0.00
16-05-2019,1977.75,2004.17,1959.87,1989.78,1946529.00,0.00,0.00
17-05-2019,1993.41,2014.55,1972.09,1977.23,1947908.00,0.00,0.00
20-05-2019,2005.11,2030.02,1934.34,2022.99,2625116.00,0.00,0.00
21-05-2019,2026.86,2027.47,1983.93,1990.72,1863157.00,0.00,0.00
22-05-2019,1990.96,2002.23,1957.93,1964.30,2595795.00,0.00,0.00
23-05-2019,1979.63,1996.01,1934.34,1938.16,2541294.00,0.00,0.00
24-05-2019,1953.21,1953.21,1917.59,1932.46,2274208.00,0.00,0.00
27-05-2019,1938.87,1952.22,1925.00,1939.20,2329820.00,0.00,0.00
28-05-2019,1943.78,1979.16,1929.62,1956.75,5872979.00,0.00,0.00
29-05-2019,1962.65,2003.88,1959.91,1988.65,3281320.00,0.00,0.00
30-05-2019,2003.22,2034.88,1995.11,2025.21,4971725.00,0.00,0.00
31-05-2019,2038.14,2080.55,2030.82,2072.63,4265370.00,0.00,0.00
03-06-2019,2076.82,2120.84,2062.34,2115.79,3682419.00,0.00,0.00
04-06-2019,2115.51,2115.51,2068.90,2076.60,2408658.00,18.00,0.00
06-06-2019,2091.73,2091.73,2047.02,2060.43,3735467.00,0.00,0.00
07-06-2019,2067.95,2082.98,2037.60,2075.32,2659446.00,0.00,0.00
10-06-2019,2089.54,2126.78,2078.89,2122.64,2080593.00,0.00,0.00
11-06-2019,2127.87,2153.51,2122.17,2142.90,3048937.00,0.00,0.00
12-06-2019,2135.48,2156.32,2110.75,2150.61,2404448.00,0.00,0.00
13-06-2019,2153.56,2173.53,2133.63,2144.14,3320916.00,0.00,0.00
14-06-2019,2147.14,2152.70,2125.02,2144.52,2131408.00,0.00,0.00
17-06-2019,2145.95,2151.65,2132.11,2139.48,1489497.00,0.00,0.00
18-06-2019,2134.53,2149.75,2122.36,2141.05,1877447.00,0.00,0.00
19-06-2019,2145.00,2164.97,2133.72,2149.66,1652817.00,0.00,0.00
20-06-2019,2121.22,2172.58,2104.09,2166.83,2199377.00,0.00,0.00
21-06-2019,2173.53,2180.67,2132.63,2140.10,3871804.00,0.00,0.00
24-06-2019,2144.19,2168.78,2141.00,2164.50,1382424.00,0.00,0.00
25-06-2019,2159.26,2163.50,2140.72,2157.17,1386077.00,0.00,0.00
26-06-2019,2154.51,2156.22,2140.24,2144.23,1762224.00,0.00,0.00
27-06-2019,2145.00,2153.56,2131.96,2142.67,2813464.00,0.00,0.00
28-06-2019,2149.75,2151.61,2114.08,2118.55,2372928.00,0.00,0.00
01-07-2019,2125.97,2145.00,2098.96,2130.30,2769940.00,0.00,0.00
02-07-2019,2135.39,2146.90,2108.33,2142.24,1771746.00,0.00,0.00
03-07-2019,2142.33,2148.61,2123.12,2128.49,1656881.00,0.00,0.00
04-07-2019,2125.02,2142.14,2121.31,2133.25,984140.00,0.00,0.00
05-07-2019,2137.39,2140.24,2035.61,2057.58,4088470.00,0.00,0.00
08-07-2019,2044.17,2082.03,2028.09,2069.28,2788062.00,0.00,0.00
09-07-2019,2067.95,2068.33,2001.89,2029.28,3977224.00,0.00,0.00
10-07-2019,1978.53,2024.05,1970.26,2005.36,6343581.00,0.00,0.00
11-07-2019,2024.19,2025.14,1984.29,1999.98,2400346.00,0.00,0.00
12-07-2019,1999.56,2016.34,1990.99,2004.79,1560725.00,0.00,0.00
15-07-2019,2021.34,2048.54,1995.65,2041.03,2900415.00,0.00,0.00
16-07-2019,2027.01,2033.21,2002.22,2007.94,2735399.00,5.00,0.00
17-07-2019,2009.85,2026.06,1994.69,2018.67,1802969.00,0.00,0.00
18-07-2019,2017.67,2017.67,1964.09,1969.76,3072096.00,0.00,0.00
19-07-2019,1980.29,1999.36,1966.47,1980.25,1953177.00,0.00,0.00
22-07-2019,1980.29,2018.86,1972.48,2011.66,1920167.00,0.00,0.00
23-07-2019,2028.82,2030.83,2004.51,2014.09,3538588.00,0.00,0.00
24-07-2019,2011.76,2022.05,1979.82,1999.17,2413196.00,0.00,0.00
25-07-2019,2010.71,2035.59,1995.12,2028.82,2544464.00,0.00,0.00
26-07-2019,2030.64,2030.64,1997.46,2010.85,1720592.00,0.00,0.00
29-07-2019,2012.52,2042.27,2005.37,2030.83,1647090.00,0.00,0.00
30-07-2019,2030.83,2083.27,2021.72,2077.69,2851672.00,0.00,0.00
31-07-2019,2070.63,2108.72,2047.18,2103.00,3000677.00,0.00,0.00
01-08-2019,2097.57,2114.25,2065.39,2078.55,2375236.00,0.00,0.00
02-08-2019,2071.82,2107.10,2064.67,2102.62,2500816.00,0.00,0.00
05-08-2019,2097.47,2147.38,2093.37,2143.90,3039682.00,0.00,0.00
06-08-2019,2128.84,2147.10,2108.48,2111.77,2885467.00,0.00,0.00
07-08-2019,2126.17,2134.27,2104.48,2110.39,2165362.00,0.00,0.00
08-08-2019,2125.12,2174.80,2115.59,2152.96,2073298.00,0.00,0.00
09-08-2019,2154.77,2162.31,2136.99,2141.66,1744550.00,0.00,0.00
13-08-2019,2140.47,2141.66,2092.13,2097.04,1647281.00,0.00,0.00
14-08-2019,2079.55,2114.59,2066.48,2101.76,1945002.00,0.00,0.00
16-08-2019,2137.04,2137.04,2043.46,2064.29,3755507.00,0.00,0.00
19-08-2019,2078.50,2084.22,2057.24,2062.29,974884.00,0.00,0.00
20-08-2019,2070.87,2102.33,2065.63,2084.93,1843611.00,0.00,0.00
21-08-2019,2083.22,2099.47,2080.64,2084.41,1214408.00,0.00,0.00
22-08-2019,2085.17,2131.56,2068.96,2112.82,2131601.00,0.00,0.00
23-08-2019,2111.82,2154.68,2110.82,2143.05,2826425.00,0.00,0.00
26-08-2019,2142.38,2175.75,2121.40,2170.31,2345475.00,0.00,0.00
27-08-2019,2164.31,2168.93,2125.22,2132.37,3432106.00,0.00,0.00
28-08-2019,2135.70,2147.29,2112.82,2134.99,1294621.00,0.00,0.00
29-08-2019,2118.73,2143.52,2118.73,2129.46,1670652.00,0.00,0.00
30-08-2019,2136.66,2160.49,2114.73,2154.39,2583625.00,0.00,0.00
03-09-2019,2164.31,2189.29,2132.80,2146.76,2545060.00,0.00,0.00
04-09-2019,2159.54,2164.31,2129.03,2140.85,2228092.00,0.00,0.00
05-09-2019,2137.80,2148.72,2104.53,2112.15,2055943.00,0.00,0.00
06-09-2019,2112.82,2129.51,2090.51,2095.18,1890550.00,0.00,0.00
09-09-2019,2097.57,2100.28,2078.31,2081.22,1703945.00,0.00,0.00
11-09-2019,2084.22,2092.80,2046.61,2053.71,2627440.00,0.00,0.00
12-09-2019,2054.66,2064.20,2021.63,2034.26,2118859.00,0.00,0.00
13-09-2019,2035.59,2057.47,2017.05,2042.22,2291174.00,0.00,0.00
16-09-2019,2059.38,2072.21,2027.39,2049.90,2597948.00,0.00,0.00
17-09-2019,2054.61,2056.14,2007.56,2023.82,2796530.00,0.00,0.00
18-09-2019,2027.39,2043.17,2014.76,2038.98,1454663.00,0.00,0.00
19-09-2019,2035.59,2036.36,1993.64,2004.08,1652691.00,0.00,0.00
20-09-2019,2006.89,2030.25,1961.23,1969.28,6941979.00,0.00,0.00
23-09-2019,2001.27,2001.27,1883.04,1921.94,6323401.00,0.00,0.00
24-09-2019,1921.18,1965.04,1919.27,1949.50,4620978.00,0.00,0.00
25-09-2019,1968.85,1994.60,1964.13,1991.21,4002232.00,0.00,0.00
26-09-2019,2000.22,2008.90,1966.95,1990.40,4234281.00,0.00,0.00
27-09-2019,1987.92,1988.11,1955.89,1960.41,2046795.00,0.00,0.00
30-09-2019,1965.85,2006.04,1964.09,2001.56,2620039.00,0.00,0.00
01-10-2019,1998.36,1998.36,1944.73,1964.04,3342877.00,0.00,0.00
03-10-2019,1973.62,1984.25,1950.88,1964.32,2317618.00,0.00,0.00
04-10-2019,1964.66,1990.73,1959.27,1982.53,2163251.00,0.00,0.00
07-10-2019,1983.15,1996.98,1945.97,1952.36,2177916.00,0.00,0.00
09-10-2019,1964.09,1964.09,1921.66,1926.04,2066920.00,0.00,0.00
10-10-2019,1933.58,1944.11,1904.11,1911.12,2881452.00,0.00,0.00
11-10-2019,1841.09,1902.11,1835.37,1894.34,12593069.00,0.00,0.00
14-10-2019,1902.11,1938.10,1876.37,1926.90,3510704.00,0.00,0.00
15-10-2019,1937.39,1951.69,1928.52,1942.44,2261310.00,0.00,0.00
16-10-2019,1943.11,1960.27,1922.13,1951.12,3034082.00,0.00,0.00
17-10-2019,1958.51,1981.85,1944.21,1974.99,3818774.00,40.00,0.00
18-10-2019,1981.36,2007.03,1969.21,2000.67,3087901.00,0.00,0.00
22-10-2019,2022.69,2053.32,1983.84,1994.88,5552505.00,0.00,0.00
23-10-2019,2003.24,2026.43,1995.95,2013.06,2348134.00,0.00,0.00
24-10-2019,2026.58,2041.17,2004.51,2024.64,2798671.00,0.00,0.00
25-10-2019,2036.30,2071.31,2017.88,2066.40,3954245.00,0.00,0.00
29-10-2019,2063.05,2141.04,2063.05,2134.38,5064173.00,0.00,0.00
30-10-2019,2163.70,2197.73,2116.87,2190.73,5195136.00,0.00,0.00
31-10-2019,2188.01,2221.99,2175.37,2207.12,4879261.00,0.00,0.00
01-11-2019,2201.62,2212.32,2134.52,2140.26,4172620.00,0.00,0.00
04-11-2019,2146.19,2167.78,2120.81,2133.50,2646411.00,0.00,0.00
05-11-2019,2136.47,2150.08,2109.24,2141.18,2693475.00,0.00,0.00
06-11-2019,2139.38,2149.89,2118.96,2128.20,2540719.00,0.00,0.00
07-11-2019,2143.76,2143.76,2115.27,2125.14,1915598.00,0.00,0.00
08-11-2019,2129.27,2129.27,2065.48,2071.26,2788759.00,0.00,0.00
11-11-2019,2076.18,2080.07,2033.39,2043.06,2983768.00,0.00,0.00
13-11-2019,2059.64,2123.63,2059.64,2118.57,3823365.00,0.00,0.00
14-11-2019,2127.23,2139.38,2087.55,2136.27,2995915.00,0.00,0.00
15-11-2019,2135.49,2150.57,2109.00,2114.54,2724180.00,0.00,0.00
18-11-2019,2118.38,2127.47,2089.55,2093.29,1611089.00,0.00,0.00
19-11-2019,2093.68,2095.28,2047.00,2050.70,2975313.00,0.00,0.00
20-11-2019,2063.49,2076.18,2036.79,2050.45,2894129.00,0.00,0.00
21-11-2019,2053.81,2068.01,2049.34,2059.74,2052574.00,0.00,0.00
22-11-2019,2039.22,2048.95,2003.73,2014.62,3742049.00,0.00,0.00
25-11-2019,2017.39,2027.50,1995.66,2024.15,2737010.00,0.00,0.00
26-11-2019,2032.27,2040.10,1978.98,1990.26,6561580.00,0.00,0.00
27-11-2019,1995.46,2014.62,1990.16,1997.70,2907521.00,0.00,0.00
28-11-2019,2010.10,2036.69,2003.24,2020.11,2924429.00,0.00,0.00
29-11-2019,2027.55,2027.55,1989.43,1996.68,2064271.00,0.00,0.00
02-12-2019,2003.24,2010.73,1960.45,1965.37,3809860.00,0.00,0.00
03-12-2019,1971.83,2005.19,1954.62,1994.49,4664774.00,0.00,0.00
04-12-2019,1996.43,2024.64,1989.14,2021.23,3334301.00,0.00,0.00
05-12-2019,2025.61,2068.20,2011.36,2062.85,3902721.00,0.00,0.00
06-12-2019,2065.48,2069.37,2043.11,2065.09,1829461.00,0.00,0.00
09-12-2019,2069.32,2069.32,1996.92,2003.68,2244747.00,0.00,0.00
10-12-2019,2003.24,2004.07,1948.06,1957.39,4520045.00,0.00,0.00
11-12-2019,1969.60,1991.57,1951.46,1985.64,4943024.00,0.00,0.00
12-12-2019,1994.59,2026.24,1929.34,1965.22,7137306.00,0.00,0.00
13-12-2019,1967.26,2020.16,1951.70,2014.18,5711133.00,0.00,0.00
16-12-2019,2038.25,2077.15,2022.98,2068.15,5574177.00,0.00,0.00
17-12-2019,2067.91,2109.24,2060.62,2105.30,6059673.00,0.00,0.00
18-12-2019,2114.10,2142.74,2093.68,2108.02,8251081.00,0.00,0.00
19-12-2019,2119.74,2174.88,2107.83,2167.63,6251505.00,0.00,0.00
20-12-2019,2158.83,2184.80,2147.41,2161.65,5548338.00,0.00,0.00
